
"Legs · Day 5 · Week 43 · Upper/Lower PPL","2026-03-28 1:00 pm","1:37 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
#,KG,REPS
1,27,10
2,27,7
3,27,6

"Push · Day 3 · Week 25 · Upper/Lower PPL","2024-10-23 2:54 pm","47 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,10
2,50,8
3,50,10
"2. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,50,8
2,50,7
3,50,6
"3. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,50,7
2,50,6
3,50,6
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,27,9
2,27,9
3,27,7

"Lower · Day 2 · Week 25 · Upper/Lower PPL","2024-10-22 10:59 pm","31 min"
"1. Deadlifts · Barbell · 8 reps","Rh under<br>Lh under<br>Rh under"
#,KG,REPS
1,105,8
2,105,8
3,105,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,175,12
2,175,12
3,175,12

"Standalone workout · Standalone workout","2024-10-21 10:05 pm","35 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,1,5
2,0.5,2
3,0.5,2
4,0.5,2
5,0.5,2
6,0.5,2
7,0.5,2
8,1,5

"Standalone workout · Standalone workout","2024-10-20 8:37 pm","45 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,3.8,20
2,3.8,20
3,3.9,20

"Upper · Day 1 · Week 25 · Upper/Lower PPL","2024-10-20 6:54 pm","1:06 hr"
"1. Bench Press · Barbell · 8 reps · 2 dropsets"
#,KG,REPS
1,62.5,8
2,62.5,8
3,62.5,7
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,54,10
2,54,10
3,54,7
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,30,8
2,30,8
3,30,8
"4. Seal Rows · Barbell · 8 reps"
#,KG,REPS
1,50,10
2,50,8
3,50,6
"5. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,12.5,10
2,12.5,8
3,12.5,7
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,30,10
2,30,9
3,30,6

"Legs · Day 5 · Week 24 · Upper/Lower PPL","2024-10-19 9:41 pm","40 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,70,8
2,70,8
3,70,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,170,12
2,170,12
3,170,12
"3. ISO lateral leg curl · Machine · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10

"Standalone workout · Standalone workout","2024-10-19 9:41 pm","45 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,2,10
2,7.5,32:20

"Push · Standalone workout","2024-10-18 1:42 pm","37 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,9
2,52.5,8
3,52.5,6
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,42.5,10
2,42.5,10
3,42.5,10
"3. Butterfly with Wide Grip · Machine · 10 reps"
#,KG,REPS
1,47,10
2,47,9
3,47,8
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,10,12
2,10,12
3,10,8

"Pull · Day 4 · Week 24 · Upper/Lower PPL","2024-10-17 11:47 pm","36 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,4
2,+0,4
3,+0,3
"2. Seal Rows · Barbell · 10 reps"
#,KG,REPS
1,45,12
2,45,11
3,45,9
"3. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,7
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,30,9
2,30,8
3,30,7

"Lower · Day 2 · Week 24 · Upper/Lower PPL","2024-10-16 3:31 pm","34 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,100,8
2,100,8
3,100,8
"2. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,60,12
2,60,10
3,60,10
"3. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,175,12
2,175,12
3,175,10

"Upper · Day 1 · Week 24 · Upper/Lower PPL","2024-10-16 12:02 am","2:32 hr"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,60,7
2,60,6
3,60,6
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,25,10
2,25,10
3,25,10
"4. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,70,8
2,70,7
3,70,7
"5. Skull Crushers · EZ bar · 15 reps"
#,KG,REPS
1,22,15
2,22,15
3,22,10
"6. Curls · EZ bar · 15 reps"
#,KG,REPS
1,22,15
2,22,12
3,22,12
"7. Rowing Machine · Machine"
#,KM,MINS
1,3,33:20

"Push · Day 3 · Week 24 · Upper/Lower PPL","2024-10-12 2:12 pm","1:09 hr"
"1. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,28,10
2,28,10
3,28,10
"3. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,22,15
2,22,15
3,22,12
"4. Rowing Machine · Machine"
#,KM,MINS
1,7.5,33:20

"Standalone workout · Standalone workout","2024-10-11 9:32 pm","30 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,5.9,30

"Pull · Day 4 · Week 23 · Upper/Lower PPL","2024-10-11 3:28 pm","39 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,4
2,+0,3
3,+0,3
"2. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,50,8
2,50,8
3,50,8
"3. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,60,10
2,60,10
3,60,10
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,28,11
2,28,9
3,28,7

"Legs · Day 5 · Week 23 · Upper/Lower PPL","2024-10-11 2:45 pm","42 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,8
"2. ISO lateral leg curl · Machine · 10 reps"
#,KG,REPS
1,30,8
2,30,8
3,30,8
"3. Leg Extensions · Machine · 12 reps"
#,KG,REPS
1,60,10
2,60,8
3,60,8
"4. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,10
"5. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,170,12
2,170,11
3,170,10

"Standalone workout · Standalone workout","2024-10-10 4:08 pm","30 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,4.5,10
2,4.5,10

"Push · Standalone workout","2024-10-09 2:29 pm","53 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,9
2,50,10
3,50,7
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,9
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,8
2,40,8
3,40,8
"4. Butterfly with Wide Grip · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,10
3,40,8
"5. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,12.5,10
2,12.5,10
3,12.5,10

"Standalone workout · Standalone workout","2024-10-07 10:17 pm","1:50 hr"
"1. Push-Ups · Bodyweight · 10 reps"
#,REPS
1,15
2,14
3,12
"2. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
"3. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,6.5,12
2,6.5,12
3,6.5,12
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9.5,14
2,9.5,12
3,9.5,11
"5. Curls · Dumbbells · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,15
"6. Rowing Machine · Machine"
#,KM,MINS
1,7,29:50
2,3,15:25

"Standalone workout · Standalone workout","2024-10-04 10:15 pm","38 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,1.8,9
2,0.8,3:17
3,0.8,3:17
4,0.8,3:14
5,0.8,3

"Push · Day 3 · Week 23 · Upper/Lower PPL","2024-10-04 2:57 pm","1:04 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,50,8
3,50,7
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,8
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,8
2,40,8
3,40,6
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,18.5,15
2,18.5,12
3,18.5,12
"5. Rowing Machine · Machine"
#,KM,MINS
1,1,4:20

"Lower · Day 2 · Week 23 · Upper/Lower PPL","2024-10-03 2:44 pm","35 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,95,8
2,95,8
3,95,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,140,15
2,140,14
3,140,13
"3. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,60,10
2,50,10
3,50,12

"Standalone workout · Standalone workout","2024-10-03 1:31 am","30 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,2.5,10
2,2.5,11

"Upper · Day 1 · Week 23 · Upper/Lower PPL","2024-10-02 3:16 pm","1:01 hr"
"1. Bench Press · Barbell · 8 reps · 1 dropset"
#,KG,REPS
1,60,10
2,60,8
3,60,8
"2. ISO Lateral Row · Machine · 8 reps"
#,KG,REPS
1,55,12
2,55,12
3,55,10
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,50,8
2,50,6
3,50,6
"4. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,25,9
2,25,9
3,25,9
"5. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,12.5,8
2,12.5,8
3,12.5,7
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,28,10
2,28,10
3,28,10

"Legs · Day 5 · Week 22 · Upper/Lower PPL","2024-09-30 11:12 pm","20 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,12
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,165,10
2,165,10
3,165,10

"Push · Standalone workout","2024-09-29 6:24 pm","1:13 hr"
"1. Incline Bench Press · Barbell · 8 reps · 1 dropset"
#,KG,REPS
1,50,6
2,50,6
3,50,6
"2. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,12
2,20,11
3,20,10
"3. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,6,12
2,8,10
3,8,10
"4. Rowing Machine · Machine"
#,KM,MINS
1,6.5,27:50

"Upper · Day 1 · Week 22 · Upper/Lower PPL","2024-09-28 12:30 pm","1:26 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,60,8
2,60,6
3,60,7
"2. Chest-Supported Rows with Close Grip  · Machine · 8 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,25,8
2,25,8
3,25,8
"4. Lat Pulldowns with Close Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,45,10
2,45,10
3,45,10
"5. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,10,12
2,10,12
3,10,12
"6. Rowing Machine · Machine"
#,KM,MINS
1,2,9:20

"Standalone workout · Standalone workout","2024-09-27 11:15 pm","30 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,1,2:30
2,1,28
3,1,15

"Standalone workout · Standalone workout","2024-09-26 10:27 pm","45 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,0.5,2:30
2,6.5,28
3,3,15

"Lower · Day 2 · Week 22 · Upper/Lower PPL","2024-09-26 1:53 pm","41 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,90,8
2,90,8
3,90,10
"2. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"3. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,150,12
2,150,10
3,150,10
"4. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,8
3,+0,11

"Pull · Day 4 · Week 22 · Upper/Lower PPL","2024-09-25 3:55 pm","51 min"
"1. Bench Press · Barbell · 10 reps"
#,KG,REPS
1,60,6
2,60,6
3,60,6
"2. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,3
2,+0,3
3,+0,3
"3. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,45,10
2,45,9
3,45,10
"4. ISO lateral high row · Machine · 10 reps"
#,KG,REPS
1,60,10
2,60,9
3,60,8
"5. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,28,10
2,28,8
3,28,6

"Push · Day 3 · Week 22 · Upper/Lower PPL","2024-09-24 11:40 pm","1 hr"
"1. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,40,8
2,40,8
3,40,8
"3. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,6
2,50,5
3,50,5
"4. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,10,10
2,10,10
3,10,8
"5. Rowing Machine · Machine"
#,KM,MINS
1,5,22:50

"Legs · Day 5 · Week 21 · Upper/Lower PPL","2024-09-22 6:42 pm","1:14 hr"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"2. Rowing Machine · Machine"
#,KM,MINS
1,5,22:50

"Pull · Day 4 · Week 21 · Upper/Lower PPL","2024-09-22 3:12 pm","52 min"
"1. Bench Press · Barbell · 10 reps","Lower still due to hand injury"
#,KG,REPS
1,50,10
2,50,14
3,50,12
"2. Seal Rows · Barbell · 10 reps"
#,KG,REPS
1,42.5,10
2,42.5,10
3,42.5,10
"3. Reverse Butterfly with Wide Grip · Machine · 10 reps"
#,KG,REPS
1,26,8
2,26,10
3,26,10
"4. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,12.5,10
2,12.5,10
3,12.5,10
"5. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,20,15
2,20,15
3,20,15

"Standalone workout · Standalone workout","2024-09-21 2:54 am","30 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,6,25

"Push · Day 3 · Week 21 · Upper/Lower PPL","2024-09-20 2:47 pm","42 min"
"1. Incline Bench Press · Barbell · 8 reps","Working around cuts on hand so volume lower still"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,10,7
2,10,7
3,10,7
"5. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,10,8
2,10,7
3,7.5,6

"Standalone workout · Standalone workout","2024-09-19 12:10 am","25 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,2,8:20
2,2,8:30

"Standalone workout · Standalone workout","2024-09-17 11:07 pm","30 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,6,26

"Upper · Day 1 · Week 21 · Upper/Lower PPL","2024-09-11 4:02 pm","57 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,60,6
2,60,6
3,60,5
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,8
"3. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"4. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,35,12
2,35,12
3,35,12
"5. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,10,10
2,10,8
3,10,7
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,28,10
2,28,8
3,28,8

"Legs · Day 5 · Week 20 · Upper/Lower PPL","2024-09-10 11:28 pm","41 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,135,12
2,140,12
3,140,12
"3. Rowing Machine · Machine"
#,KM,MINS
1,2.5,10

"Pull · Day 4 · Week 20 · Upper/Lower PPL","2024-09-09 3:02 pm","1:05 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,3
2,+0,3
3,+0,3
"2. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"3. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,10,15
2,10,15
3,10,15
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,28,8
2,28,8
3,28,8
"5. Rowing Machine · Machine"
#,KM,MINS
1,5.5,25

"Lower · Day 2 · Week 20 · Upper/Lower PPL","2024-09-07 8:39 pm","1:09 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,90,8
2,90,8
3,90,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,135,12
2,135,12
3,135,12
"3. Leg Press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,12
"4. Rowing Machine · Machine"
#,KM,MINS
1,4,15

"Push · Day 3 · Week 20 · Upper/Lower PPL","2024-09-06 11:50 pm","1:23 hr"
"1. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,12
3,30,10
"2. Incline Bench Press · Barbell · 8 reps","Completed 2nd this week and after break so lower volume<br>"
#,KG,REPS
1,40,8
2,40,10
3,40,10
"3. Triceps Pushdowns · Cable · 10 reps"
#,KG,REPS
1,10,10
2,10,8
3,7.5,7
"4. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"5. Rowing Machine · Machine"
#,KM,MINS
1,5.5,24

"Upper · Day 1 · Week 20 · Upper/Lower PPL","2024-08-30 3:09 pm","1:09 hr"
"1. Incline Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,50,10
2,50,8
3,50,7
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,10
"3. Standing Shoulder Press · Barbell · 10 reps","Did less sets felt pain in lower neck<br>"
#,KG,REPS
1,28,8
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,42.5,10
2,42.5,10
"5. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,7.5,15
2,7.5,12
3,7.5,10
"6. Curls · Barbell · 15 reps"
#,KG,REPS
1,24,12
2,24,10
3,24,8
"7. Rowing Machine · Machine"
#,KM,MINS
1,4,20

"Legs · Day 5 · Week 19 · Upper/Lower PPL","2024-08-30 12:19 am","38 min"
"1. Rowing Machine · Machine"
#,KM,MINS
1,4,20

"Pull · Day 4 · Week 19 · Upper/Lower PPL","2024-08-28 2:21 pm","1:03 hr"
"1. Seal Rows · Barbell · 8 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"2. Pull-Ups with Close Neutral Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,3
2,+0,3
3,+0,2
"3. Face Pulls with Rope · Cable · 15 reps · 1 dropset"
#,KG,REPS
1,10,15
2,10,14
3,10,12
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,24,12
2,24,10
3,24,10
"5. Rowing Machine · Machine · 5 cm · 22:20 min"
#,KM,MINS
1,5,22:20

"Push · Day 3 · Week 19 · Upper/Lower PPL","2024-08-26 9:00 pm","1:14 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,50,7
3,50,7
"2. ISO lateral shoulder press · Machine · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"3. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,9
2,30,8
3,30,8
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,10,7
2,10,8
3,10,6
"5. Overhead Triceps Extensions · Barbell · 10 reps"
#,KG,REPS
1,17.5,10
2,17.5,10
"6. Rowing Machine · Machine"
#,KM,MINS
1,0.5,2
2,0.5,2
3,0.5,2
4,0.5,2
5,0.5,2
6,0.5,2

"Lower · Day 2 · Week 19 · Upper/Lower PPL","2024-08-25 8:15 pm","1:13 hr"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,80,8
2,80,8
3,80,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,115,15
2,115,15
3,115,12
"3. Rowing Machine · Machine"
#,KM,MINS
1,6.6,30

"Upper · Day 1 · Week 19 · Upper/Lower PPL","2024-08-23 3:33 pm","54 min"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,55,10
2,55,8
3,55,7
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,42.5,12
2,42.5,12
3,42.5,12
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,24,15
2,24,12
3,24,10
"4. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,42.5,15
2,42.5,12
3,42.5,12
"5. Triceps Pushdowns · Cable · 15 reps"
#,KG,REPS
1,7.5,15
2,7.5,9
3,7.5,8
"6. Curls · Dumbbells · 15 reps"
#,KG,REPS
1,24,12
2,24,10
3,24,10

"Legs · Day 5 · Week 18 · Upper/Lower PPL","2024-08-19 3:36 pm","46 min"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,55,8
2,55,8
3,55,6
"2. Standing Calf Raises · Smith machine · 10 reps"
#,KG,REPS
1,115,13
2,115,12
3,115,12
"3. Rowing Machine · Machine"
#,KM,MINS
1,4,11:30

"Pull · Day 4 · Week 18 · Upper/Lower PPL","2024-08-17 2:32 pm","36 min"
"1. ISO Lateral Row · Machine · 10 reps"
#,KG,REPS
1,40,20
2,40,15
3,40,15
"2. Bent-Over Rows · Barbell · 10 reps"
#,KG,REPS
1,36,12
2,36,10
3,36,10
"3. Rows with Wide Grip · Cable · 10 reps"
#,KG,REPS
1,35,10
2,35,10
3,35,10
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,20,15
2,20,15
3,20,10

"Push · Day 3 · Week 18 · Upper/Lower PPL","2024-08-15 3:29 pm","1:19 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,50,6
3,50,6
"2. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,8
3,30,7
"3. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,24,10
2,24,10
3,24,9
"4. Skull Crushers · Barbell · 10 reps"
#,KG,REPS
1,17,15
2,17,12
3,16,12
"5. Rowing Machine · Machine"
#,KM,MINS
1,3,11:30

"Lower · Day 2 · Week 18 · Upper/Lower PPL","2024-08-12 6:24 pm","41 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,95,15
2,95,15
3,95,15
"3. Hyperextensions on Roman Chair · Bodyweight · 10 reps"
#,KG,REPS
1,+0,10
2,+0,10
3,+0,10
"4. Rowing Machine · Machine"
#,KM,MINS
1,2,9:10

"Upper · Standalone workout","2024-08-11 1:26 pm","1:18 hr"
"1. Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,50,10
2,50,10
3,50,8
"2. Rows with Close Grip · Cable · 15 reps"
#,KG,REPS
1,35,15
2,35,15
3,35,15
"3. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,10
2,8,10
3,8,9
"4. Curls · Barbell · 10 reps"
#,KG,REPS
1,20,15
2,20,10
3,20,8
"5. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,8,18
2,10,10
3,10,8
"6. Rowing Machine · Machine"
#,KM,MINS
1,2,8:55
2,1,5

"Standalone workout · Standalone workout","2024-07-09 1:13 am","1:05 hr"
"1. Push-Ups · Bodyweight · 10 reps"
#,REPS
1,15
2,12
3,12
"2. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,10
2,20,10
3,20,10

"Upper · Standalone workout","2024-07-01 7:45 pm","46 min"
"1. Push-Ups · Bodyweight · 8 reps"
#,REPS
1,12
2,10
3,10
"2. Lateral Raises · Dumbbells · 15 reps"
#,KG,REPS
1,8,10
2,8,10
3,8,10
"3. Standing Shoulder Press · Dumbbells · 10 reps"
#,KG,REPS
1,20,12
2,20,10
3,20,12
"4. Overhead Triceps Extensions · Dumbbells · 10 reps"
#,KG,REPS
1,9,12
2,9,12
3,9,12
"5. Curls · Dumbbells · 10 reps"
#,KG,REPS
1,20,15
2,20,15
3,20,12

"Upper · Day 1 · Week 18 · Upper/Lower PPL","2024-06-26 3:51 pm","1:19 hr"
"1. Incline Bench Press · Barbell · 8 reps · 3 dropsets"
#,KG,REPS
1,50,6
2,50,6
3,50,5
"2. Butterfly with Wide Grip · Machine · 15 reps"
#,KG,REPS
1,33,15
2,33,14
3,33,10
"3. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"4. ISO Lateral Bench Press · Machine · 10 reps"
#,KG,REPS
1,30,12
2,30,10
3,30,10

"Legs · Day 5 · Week 17 · Upper/Lower PPL","2024-06-26 3:13 pm","38 min"
"1. Squats · Barbell · 8 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"2. Standing Calf Raises · Smith machine · 10 reps"
#,KG,REPS
1,95,15
2,95,15
3,95,15

"Push · Standalone workout","2024-06-24 3:20 pm","1:04 hr"
"1. Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"2. Standing Shoulder Press · Barbell · 10 reps"
#,KG,REPS
1,24,10
2,24,10
3,24,10
"3. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,10
"4. ISO Lateral Bench Press · Machine · 15 reps"
#,KG,REPS
1,16,12

"Pull · Day 4 · Week 17 · Upper/Lower PPL","2024-06-22 1:56 pm","37 min"
"1. Seal Rows · Barbell · 10 reps"
#,KG,REPS
1,40,12
2,40,11
3,40,8
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,42.5,12
2,42.5,12
3,42.5,12
"3. Face Pulls with Rope · Cable · 15 reps"
#,KG,REPS
1,10,15
2,10,12
3,10,10
"4. Curls · Dumbbells · 12 reps · 1 dropset"
#,KG,REPS
1,20,15
2,20,15
3,20,8
"5. Standing Wrist Curls · Barbell · 10 reps"
#,KG,REPS
1,20,12
2,20,12
3,20,12

"Lower · Day 2 · Week 17 · Upper/Lower PPL","2024-06-18 7:57 pm","32 min"
"1. Deadlifts · Barbell · 8 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
"2. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,50,12
2,50,12
3,50,12
